"player_key","athlete_name","season","position","games","overall","round","pick","height","weight","pre_draft_ranking","pre_draft_position_ranking","pre_draft_grade","fumbles_rec_pg","fumbles_lost_pg","fumbles_fum_pg","interceptions_td_pg","interceptions_yds_pg","interceptions_int_pg","rushing_long","rushing_td_pg","rushing_yds_pg","rushing_car_pg","passing_int_pg","passing_td_pg","passing_yds_pg","passing_completions_pg","passing_attempts_pg","passing_avg","rushing_avg","passing_qbr","athlete_id","nfl_player_id","nfl_name","nfl_rookie_season","avg_weekly_ppr","n_weeks"
"charlie mirer","Charlie Mirer",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,23,2,0,1,22,2,3,7.33333333333333,11.5,99.7,4914482,NA,NA,NA,NA,NA
"chase goodwin","Chase Goodwin",2025,"QB",7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,17,0.166666666666667,7.16666666666667,6.16666666666667,1.28571428571429,1.28571428571429,180.285714285714,15.5714285714286,29.2857142857143,6.15609756097561,1.16216216216216,NA,5154125,NA,NA,NA,NA,NA
"chase jenkins","Chase Jenkins",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,34,0.416666666666667,44.25,12.5833333333333,0.166666666666667,0.75,85.4166666666667,9.91666666666667,14.3333333333333,5.9593023255814,3.51655629139073,37.4916666666667,4986096,NA,NA,NA,NA,NA
"chase mason","Chase Mason",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,1,NA,NA,NA,34,0.5,20.5,7.625,0.25,1.75,208.125,15.875,23.5,8.8563829787234,2.68852459016393,NA,5085784,NA,NA,NA,NA,NA
"chase spellman","Chase Spellman",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,28,0.666666666666667,18.3333333333333,6.33333333333333,0.666666666666667,0.666666666666667,163,12.6666666666667,18.6666666666667,8.73214285714286,2.89473684210526,NA,5225940,NA,NA,NA,NA,NA
"chaston ditta","Chaston Ditta",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,2,2,0,0.333333333333333,12.6666666666667,1.33333333333333,2.33333333333333,5.42857142857143,1,32.7666666666667,5215310,NA,NA,NA,NA,NA
"chris denson","Chris Denson",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0.5,54,3.5,0,1,22,4,4,5.5,15.4285714285714,100,5210003,NA,NA,NA,NA,NA
"chris dietrich","Chris Dietrich",2025,"QB",6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,13,0.166666666666667,5.16666666666667,5,0.8,1.8,175,15.8,24.4,7.17213114754098,1.03333333333333,NA,5147067,NA,NA,NA,NA,NA
"chris irvin","Chris Irvin",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.5,NA,NA,NA,20,0.4,7.2,7,0.6,1,131.8,11.8,24.2,5.44628099173554,1.02857142857143,NA,4880758,NA,NA,NA,NA,NA
"chris jimerson jr","Chris Jimerson Jr.",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,12.3333333333333,2,0,0.5,18.5,0.5,1,18.5,6.16666666666667,50.3,5175092,NA,NA,NA,NA,NA
"chris parson","Chris Parson",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1.16666666666667,NA,NA,NA,60,1.09090909090909,64.0909090909091,13.7272727272727,0.454545454545455,1.90909090909091,243,16.5454545454545,26.1818181818182,9.28125,4.66887417218543,NA,4870889,NA,NA,NA,NA,NA
"chris stephenson","Chris Stephenson",2025,"QB",7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,65,0.714285714285714,66.7142857142857,13.5714285714286,0.571428571428571,0.285714285714286,64.8571428571429,7.71428571428571,14.1428571428571,4.58585858585859,4.91578947368421,NA,5161159,NA,NA,NA,NA,NA
"christian langford","Christian Langford",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,5176074,NA,NA,NA,NA,NA
"christian peters","Christian Peters",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0.2,24.9,7.5,1,1.33333333333333,213.777777777778,18,32.1111111111111,6.65743944636678,3.32,NA,5303362,NA,NA,NA,NA,NA
"christian veilleux","Christian Veilleux",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,17.6666666666667,3,1,1,171,13.6666666666667,28.6666666666667,5.96511627906977,5.88888888888889,37.8,4432612,NA,NA,NA,NA,NA
"christopher vizzina","Christopher Vizzina",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,15,0,8.2,5,0.25,1,101.5,11.25,17.75,5.71830985915493,1.64,28.2,4899369,NA,NA,NA,NA,NA
"christopher zellous","Christopher Zellous",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.33333333333333,NA,NA,NA,28,0.5,40.2,9.8,0.625,0.875,155.75,13.875,22.375,6.9608938547486,4.10204081632653,NA,4884392,NA,NA,NA,NA,NA
"chubba purdy","Chubba Purdy",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,58,0.272727272727273,48.1818181818182,9.09090909090909,1,0.375,72.125,5.5,10.75,6.7093023255814,5.3,31.4875,4430836,NA,NA,NA,NA,NA
"cj bailey","CJ Bailey",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,30,0.416666666666667,17.9166666666667,6.83333333333333,0.75,1.91666666666667,240.333333333333,21.5833333333333,31,7.75268817204301,2.6219512195122,69.3083333333333,5079301,NA,NA,NA,NA,NA
"cj jordan","CJ Jordan",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,-18,5,0,0,58,8,14,4.14285714285714,-3.6,NA,4698302,NA,NA,NA,NA,NA
"cj montes","CJ Montes",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,0.5,4,0.5,0.5,70,5,9.5,7.36842105263158,0.125,12.85,4710001,NA,NA,NA,NA,NA
"cj tiller","CJ Tiller",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,9,1,NA,NA,NA,NA,NA,NA,9,NA,4993406,NA,NA,NA,NA,NA
"cobey thompkins","Cobey Thompkins",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,38,0.0833333333333333,41.75,7.83333333333333,0.0909090909090909,0.363636363636364,45.7272727272727,3.18181818181818,5.09090909090909,8.98214285714286,5.32978723404255,NA,5230073,NA,NA,NA,NA,NA
"colbey lamberth","Colbey Lamberth",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5153244,NA,NA,NA,NA,NA
"cole ballard","Cole Ballard",2025,"QB",6,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,15,0,13.1428571428571,2.14285714285714,0.2,0.2,21.6,2,4.4,4.90909090909091,6.13333333333333,30.36,5151060,NA,NA,NA,NA,NA
"cole feuerbacher","Cole Feuerbacher",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,2,0,1.5,1.5,0,0,14,3,4,3.5,1,24.7,5154277,NA,NA,NA,NA,NA
"cole geer","Cole Geer",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,15,2,0,0,8,2,2,4,7.5,26.5,5145789,NA,NA,NA,NA,NA
"cole gonzales","Cole Gonzales",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0.5,1,0.333333333333333,0.333333333333333,39.3333333333333,3.66666666666667,7.33333333333333,5.36363636363636,0.5,18.8,5089540,NA,NA,NA,NA,NA
"cole hagen","Cole Hagen",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,0,17,1,NA,NA,NA,NA,NA,NA,17,NA,5150612,NA,NA,NA,NA,NA
"cole lacrue","Cole Lacrue",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.285714285714286,1.14285714285714,NA,NA,NA,59,0.636363636363636,45.2727272727273,11.3636363636364,0.7,0.4,85.3,8.1,14.8,5.76351351351351,3.984,NA,5113896,NA,NA,NA,NA,NA
"cole payton","Cole Payton",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,64,1.08333333333333,65.9166666666667,10.8333333333333,0.333333333333333,1.25,218.166666666667,13.1666666666667,17.75,12.2910798122066,6.08461538461538,NA,4879250,NA,NA,NA,NA,NA
"cole pennington","Cole Pennington",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.5,NA,NA,NA,36,0.111111111111111,0.555555555555556,6,0.5,0.7,160.1,12.6,20.8,7.69711538461538,0.0925925925925926,NA,4869817,NA,NA,NA,NA,NA
"colin parachek","Colin Parachek",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,15,0,17,6,0.666666666666667,0.333333333333333,102.666666666667,10.6666666666667,23.6666666666667,4.33802816901408,2.83333333333333,NA,5084348,NA,NA,NA,NA,NA
"colin seibert","Colin Seibert",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,5227366,NA,NA,NA,NA,NA
"collin hurst","Collin Hurst",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.5,NA,NA,NA,26,0.181818181818182,5.36363636363636,3.54545454545455,1,2.36363636363636,245.818181818182,18,26.2727272727273,9.35640138408304,1.51282051282051,NA,5157481,NA,NA,NA,NA,NA
"collin shannon","Collin Shannon",2025,"QB",9,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,1.33333333333333,NA,NA,NA,12,0,-10.25,4.875,0.555555555555556,1.44444444444444,220.222222222222,16.3333333333333,29.7777777777778,7.3955223880597,-2.1025641025641,NA,5083941,NA,NA,NA,NA,NA
"colton allen","Colton Allen",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,1,1,4,NA,79.8,5082664,NA,NA,NA,NA,NA
"colton fitzgerald","Colton FitzGerald",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,5.25,1.75,0.4,0.2,64,4.6,10.4,6.15384615384615,3,NA,4880196,NA,NA,NA,NA,NA
"colton joseph","Colton Joseph",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.666666666666667,1.33333333333333,NA,NA,NA,78,1.08333333333333,84.25,13.0833333333333,0.833333333333333,1.75,218.25,14.4166666666667,24,9.09375,6.43949044585987,72.4,5125715,NA,NA,NA,NA,NA
"conner harrell","Conner Harrell",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,19,0.5,16.75,7,0.5,1,184.25,16,24,7.67708333333333,2.39285714285714,43.1,4801306,NA,NA,NA,NA,NA
"conner kenyon","Conner Kenyon",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,1.5,0,0.75,74.75,6.5,9.5,7.86842105263158,0,NA,5105336,NA,NA,NA,NA,NA
"conner weigman","Conner Weigman",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,1.66666666666667,NA,NA,NA,50,0.916666666666667,53.9166666666667,13.0833333333333,0.75,1.75,206.25,17,26.5833333333333,7.75862068965517,4.12101910828025,61.6333333333333,4685574,NA,NA,NA,NA,NA
"connor moberly","Connor Moberly",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,29,4,0,0,0,0,1,0,7.25,70.1,5140620,NA,NA,NA,NA,NA
"connor wolf","Connor Wolf",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,18,0.1,-4.2,3.7,0.4,0.8,107.4,8.7,14.7,7.30612244897959,-1.13513513513514,NA,5225271,NA,NA,NA,NA,NA
"cooper panteck","Cooper Panteck",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,17,0,2.66666666666667,2.66666666666667,1,0.5,150.25,11.5,23.75,6.32631578947368,1,NA,5298328,NA,NA,NA,NA,NA
"cooper tankersley","Cooper Tankersley",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,2,2,0,0,16,3,4,4,1,NA,5230091,NA,NA,NA,NA,NA
"cornelious brown","Cornelious Brown",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,34,0.75,20,5.25,0.25,1.75,265,20.25,31.25,8.48,3.80952380952381,NA,4568411,NA,NA,NA,NA,NA
"coulter cleland","Coulter Cleland",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,1.33333333333333,NA,NA,NA,23,0.0833333333333333,15.25,7.5,0.916666666666667,1.66666666666667,176.416666666667,14.8333333333333,26.5833333333333,6.63636363636364,2.03333333333333,NA,5085644,NA,NA,NA,NA,NA
"cutter boley","Cutter Boley",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1.25,NA,NA,NA,30,0.181818181818182,7.72727272727273,6,1.09090909090909,1.36363636363636,196.363636363636,18,27.3636363636364,7.17607973421927,1.28787878787879,54.1363636363636,5141378,NA,NA,NA,NA,NA
"cutter woods","Cutter Woods",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,9,1.5,0.5,0,34.5,4,5.5,6.27272727272727,6,67.15,5164334,NA,NA,NA,NA,NA
"czavian teasett","Czavian Teasett",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.666666666666667,1.66666666666667,NA,NA,NA,30,0.571428571428571,21.4285714285714,5.42857142857143,0.625,1.25,158.5,14.375,24.375,6.5025641025641,3.94736842105263,NA,5156292,NA,NA,NA,NA,NA
"d c tabscott","D.C. Tabscott",2025,"QB",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-14.5,2,1,0.5,61.25,4.25,10.75,5.69767441860465,-7.25,NA,4682642,NA,NA,NA,NA,NA
"d j lagway","D.J. Lagway",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1.5,NA,NA,NA,38,0.0909090909090909,12.3636363636364,6.45454545454545,1.16666666666667,1.33333333333333,188.666666666667,17.75,28.0833333333333,6.71810089020772,1.91549295774648,54.4,5079555,NA,NA,NA,NA,NA
"d wayne winfield","D'Wayne' Winfield",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2.5,NA,NA,NA,42,0.818181818181818,57,12.5454545454545,0.6,1,132.4,10.6,18,7.35555555555556,4.54347826086957,50.2,4871091,NA,NA,NA,NA,NA
"daniel beale","Daniel Beale",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,0,4,2.5,0.8,0.2,77,8.4,16.8,4.58333333333333,1.6,13.82,5146661,NA,NA,NA,NA,NA
"daniel greek","Daniel Greek",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.5,NA,NA,NA,14,0.4,7,3.7,0.125,1,98.875,6.125,8.875,11.1408450704225,1.89189189189189,NA,4587721,NA,NA,NA,NA,NA
"daniel kaelin","Daniel Kaelin",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.5,NA,NA,NA,54,0,18,3,0.25,0.25,84.75,7.5,13,6.51923076923077,6,40.475,5126471,NA,NA,NA,NA,NA
"daniel lipovski","Daniel Lipovski",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,3,0,0,2,0,0.5,13,0.5,1,13,0,NA,5153849,NA,NA,NA,NA,NA
"danny lauter","Danny Lauter",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,4.5,1.5,0.333333333333333,1.66666666666667,206,17.3333333333333,28.3333333333333,7.27058823529412,3,NA,5086156,NA,NA,NA,NA,NA
"danny o neil","Danny O'Neil",2025,"QB",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,0.166666666666667,9.66666666666667,8.33333333333333,0.833333333333333,0.833333333333333,105.833333333333,10.1666666666667,15,7.05555555555556,1.16,34.05,5126474,NA,NA,NA,NA,NA
"dante moore","Dante Moore",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,49,0.0833333333333333,15.9166666666667,4.75,0.5,2,227.75,18.9166666666667,26.0833333333333,8.73162939297125,3.35087719298246,74.4,4870921,NA,NA,NA,NA,NA
"dante reno","Dante Reno",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.428571428571429,1,NA,NA,NA,10,0,4.27272727272727,4.36363636363636,0.727272727272727,1.81818181818182,209.090909090909,16.9090909090909,25.7272727272727,8.12720848056537,0.979166666666667,NA,5079683,NA,NA,NA,NA,NA
"dante torres","Dante Torres",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.5,4.5,1.5,0.25,0.25,38.25,2,3.25,11.7692307692308,3,NA,5174062,NA,NA,NA,NA,NA
"darian mensah","Darian Mensah",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1.25,1.25,NA,NA,NA,13,0.0833333333333333,-4.41666666666667,4.16666666666667,0.333333333333333,2.33333333333333,287.5,23.8333333333333,35.3333333333333,8.13679245283019,-1.06,75.2833333333333,5121169,NA,NA,NA,NA,NA
"darius curry","Darius Curry",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,20,0,5,3.4,1.4,1,148,14,21.4,6.91588785046729,1.47058823529412,42.24,5122401,NA,NA,NA,NA,NA
"davi belfort","Davi Belfort",2025,"QB",6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,19,0.2,18.8,3.2,0.333333333333333,0,17.6666666666667,1.33333333333333,2,8.83333333333333,5.875,64.1666666666667,5083371,NA,NA,NA,NA,NA
"david parsons","David Parsons",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-5,1,0,0.5,37.5,2.5,4.5,8.33333333333333,-5,NA,5229448,NA,NA,NA,NA,NA
"davin garinger","Davin Garinger",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,12,2,NA,NA,NA,NA,NA,NA,6,NA,5153729,NA,NA,NA,NA,NA
"davin wydner","Davin Wydner",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,0,0.6,1.2,NA,NA,NA,34,0.3,44.1,11,0.8,1.5,167.2,14.8,26.3,6.3574144486692,4.00909090909091,NA,4836476,NA,NA,NA,NA,NA
"dean denobile","Dean DeNobile",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,NA,NA,NA,11,0.181818181818182,-0.0909090909090909,2.72727272727273,0.583333333333333,1.58333333333333,210.666666666667,18.5833333333333,28.9166666666667,7.28530259365994,-0.0333333333333333,NA,5083847,NA,NA,NA,NA,NA
"deante ruffin","Deante Ruffin",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,6,6,0,0,44,2,3,14.6666666666667,1,62.8,5141625,NA,NA,NA,NA,NA
"demond williams jr","Demond Williams Jr.",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.75,1,NA,NA,NA,42,0.5,49.6666666666667,10.9166666666667,0.666666666666667,1.75,237.5,19.25,27.5,8.63636363636364,4.54961832061069,71.5083333333333,5079653,NA,NA,NA,NA,NA
"dequan finn","Dequan Finn",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,39,0.5,49.375,11.125,0.75,1.125,181.375,13.25,22.625,8.01657458563536,4.43820224719101,57.25,4427191,NA,NA,NA,NA,NA
"derek morgan","Derek Morgan",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,10,2,NA,NA,NA,NA,NA,NA,5,NA,5299656,NA,NA,NA,NA,NA
"derek robertson","Derek Robertson",2025,"QB",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.166666666666667,-9.16666666666667,2.5,0.714285714285714,3.85714285714286,348.428571428571,27,37.8571428571429,9.20377358490566,-3.66666666666667,NA,4696065,NA,NA,NA,NA,NA
"dermaricus davis","Dermaricus Davis",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,0,13.4,1.2,0,0,10,1,3,3.33333333333333,11.1666666666667,30.9,5148935,NA,NA,NA,NA,NA
"derrick gurley","Derrick Gurley",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,NA,NA,5226987,NA,NA,NA,NA,NA
"deshawn purdie","Deshawn Purdie",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,13,0,-3.66666666666667,3.66666666666667,0.375,0.75,77.25,5.125,10.25,7.53658536585366,-1,33.2375,5138131,NA,NA,NA,NA,NA
"destin wade","Destin Wade",2025,"QB",9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,31,0.555555555555556,52.1111111111111,11.5555555555556,0.444444444444444,1.11111111111111,132,10.2222222222222,20.1111111111111,6.56353591160221,4.50961538461539,NA,4685698,NA,NA,NA,NA,NA
"deuce adams","Deuce Adams",2025,"QB",6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,11,0,5.5,2.33333333333333,0,0,37.3333333333333,5,7,5.33333333333333,2.35714285714286,42.7666666666667,5126464,NA,NA,NA,NA,NA
"deuce bailey","Deuce Bailey",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,20,0.333333333333333,27,9,0,1,167.5,11.5,23.5,7.12765957446809,3,27.2,5296439,NA,NA,NA,NA,NA
"deuce hogan","Deuce Hogan",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,10,0.125,-4.75,4.5,0.625,0.5,130.75,15,24.75,5.28282828282828,-1.05555555555556,NA,4429191,NA,NA,NA,NA,NA
"deuce knight","Deuce Knight",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,75,2,89,6.5,0,1,129.5,8.5,12.5,10.36,13.6923076923077,57.2,5141506,NA,NA,NA,NA,NA
"deven sisler","Deven Sisler",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,0,23,3,0,0,8,1,2,4,7.66666666666667,NA,5298363,NA,NA,NA,NA,NA
"devin brown","Devin Brown",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-7.5,1.5,0.25,0.25,12,1,1.75,6.85714285714286,-5,26.65,4695709,NA,NA,NA,NA,NA
"devin farrell","Devin Farrell",2025,"QB",13,NA,NA,NA,NA,NA,NA,NA,NA,0,0.75,1.25,NA,NA,NA,20,0.230769230769231,6.15384615384615,5.92307692307692,0.615384615384615,1.69230769230769,265.538461538462,18.8461538461538,28.4615384615385,9.32972972972973,1.03896103896104,NA,4715345,NA,NA,NA,NA,NA
"devin kargman","Devin Kargman",2025,"QB",2,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,-20,3,0.5,0,37,4,8.5,4.35294117647059,-6.66666666666667,7.7,4685693,NA,NA,NA,NA,NA
"devin lippold","Devin Lippold",2025,"QB",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0.375,9.5,2.875,0.2,0.2,17,2.4,5.6,3.03571428571429,3.30434782608696,NA,5226368,NA,NA,NA,NA,NA
"devin page","Devin Page",2025,"QB",3,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,17,0.333333333333333,35.6666666666667,9.33333333333333,2.33333333333333,1,119,10.6666666666667,21.6666666666667,5.49230769230769,3.82142857142857,NA,5155373,NA,NA,NA,NA,NA
"devin sherwood","Devin Sherwood",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,10,4,0,0,47,8,8,5.875,2.5,NA,5081199,NA,NA,NA,NA,NA
"devon dampier","Devon Dampier",2025,"QB",11,NA,NA,NA,NA,NA,NA,NA,NA,0,0.333333333333333,1.33333333333333,NA,NA,NA,59,0.636363636363636,62.4545454545455,11.5454545454545,0.454545454545455,2,198.181818181818,17.5454545454545,27.5454545454545,7.19471947194719,5.40944881889764,74.0818181818182,5105849,NA,NA,NA,NA,NA
"dewayne coleman","Dewayne Coleman",2025,"QB",5,NA,NA,NA,NA,NA,NA,NA,NA,0,0.5,1,NA,NA,NA,26,0.6,59.2,16.8,0.4,0.4,54.6,3.8,7,7.8,3.52380952380952,26.2,5082125,NA,NA,NA,NA,NA
"dexter williams ii","Dexter Williams II",2025,"QB",8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,16,0.428571428571429,21.8571428571429,5.85714285714286,0.428571428571429,0.857142857142857,112.428571428571,9.57142857142857,17.8571428571429,6.296,3.73170731707317,49.8142857142857,4565355,NA,NA,NA,NA,NA
"dez thomas ii","Dez Thomas II",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.66666666666667,NA,NA,NA,67,0.333333333333333,22.4166666666667,10.4166666666667,0.75,0.666666666666667,117.083333333333,10.6666666666667,18.5833333333333,6.30044843049327,2.152,NA,5172415,NA,NA,NA,NA,NA
"diego pavia","Diego Pavia",2025,"QB",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0.666666666666667,1,NA,NA,NA,41,0.75,68.8333333333333,12.6666666666667,0.666666666666667,2.25,266,20.1666666666667,28.3333333333333,9.38823529411765,5.43421052631579,84.1083333333333,5084180,NA,NA,NA,NA,NA
"dijon jennings","Dijon Jennings",2025,"QB",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0.142857142857143,5,4.85714285714286,0.714285714285714,0.571428571428571,118.714285714286,14.1428571428571,21.1428571428571,5.61486486486486,1.02941176470588,NA,4913758,NA,NA,NA,NA,NA
"dj bailey","DJ Bailey",2025,"QB",1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,0,-10,3,0,0,42,2,3,14,-3.33333333333333,0.7,5220425,NA,NA,NA,NA,NA
