"player_id","season","player_display_name","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg","target_season","target_fp_ppr","target_games"
"00-0011958",2007,"Lorenzo Neal",11,0,0,0,0,1.18181818181818,2.90909090909091,0,0,0,0.454545454545455,-0.532589106438015,0,0.727272727272727,0,2.09090909090909,0.0909090909090909,0.0909090909090909,0,0,2,0.181818181818182,0.452254123054445,0,0,NA,0,NA,0,0,0,0.0909090909090909,0.909090909090909,2008,1.18181818181818,11
"00-0013013",2004,"Michael Pittman",13,0,0,0,0,16.8461538461538,71.2307692307692,0.538461538461538,0.384615384615385,0.384615384615385,3.23076923076923,-3.00648867302991,0,3.15384615384615,0,30.0769230769231,0.230769230769231,0.0769230769230769,0.0769230769230769,0,0,0.923076923076923,2.4643526211545,0,0,NA,NA,NA,0,0,0,0,0,2005,8.10666666666667,15
"00-0013013",2005,"Michael Pittman",15,0,0,0,0,4.66666666666667,29.0666666666667,0.0666666666666667,0,0,0.666666666666667,0.0196281366185009,0,2.4,0,20,0.0666666666666667,0.0666666666666667,0,0,0,0.933333333333333,1.07964678160983,0,0,NA,NA,NA,0.0666666666666667,0.0666666666666667,0,0.133333333333333,1.6,2006,7.375,16
"00-0013013",2006,"Michael Pittman",16,0,0,0,0,3.125,15.3125,0.0625,0.0625,0,0.8125,0.2755700551158,0,2.9375,0,25.3125,0,0,0,0,16.375,0.9375,0.78131109757669,0,0,NA,0,NA,0.0625,0.0625,0,0.125,0.9375,2007,7.19,10
"00-0013013",2007,"Michael Pittman",10,0,0,0,0,6.9,28.8,0,0,0,1.3,-0.607174604417079,0,2.6,0,19.1,0,0.1,0.1,0,15.3,1,0.261860863874498,0,0,0,0,0,0,0,0,0,0,2008,9.6625,8
"00-0013694",2004,"Tony Richardson",14,0,0,0,0,0.857142857142857,4,0,0,0,0.214285714285714,0.174132691608975,0,1.35714285714286,0,8.42857142857143,0,0,0,0,0,0.285714285714286,0.161266793477085,0,0,0,NA,NA,0.142857142857143,0.142857142857143,0,0.142857142857143,1.42857142857143,2005,1.98333333333333,12
"00-0013694",2005,"Tony Richardson",12,0,0,0,0,0.5,1.66666666666667,0,0,0,0.166666666666667,-0.326134145481046,0,0.75,0,5.66666666666667,0.0833333333333333,0,0,0,0,0.25,0.679253738373517,0,0,NA,NA,NA,0,0,0,0.0833333333333333,0.833333333333333,2006,3.61428571428571,7
"00-0013694",2006,"Tony Richardson",7,0,0,0,0,0.714285714285714,1.71428571428571,0,0,0,0.285714285714286,-0.646994969917823,0,1.85714285714286,0,15.8571428571429,0,0,0,0,13,1,1.8413507147925,0,0,NA,0,NA,0,0,0,0,0,2007,1.76666666666667,12
"00-0013694",2007,"Tony Richardson",12,0,0,0,0,0.583333333333333,1.08333333333333,0,0,0,0.25,-0.114258836638847,0,0.916666666666667,0,7.41666666666667,0,0,0,0,6.08333333333333,0.333333333333333,0.652556689135963,0,0,NA,0,NA,0,0,0,0,0,2008,1.31666666666667,6
"00-0013694",2008,"Tony Richardson",6,0,0,0,0,1.66666666666667,10.8333333333333,0,0,0,1,1.02822397353884,0,0.166666666666667,0,0.666666666666667,0,0,0,0,0.5,0,-0.422587253153324,0,0,0,0,0,0,0,0,0,0,2009,0.8,11
