"player_key","athlete_name","season","position","games","overall","round","pick","height","weight","pre_draft_ranking","pre_draft_position_ranking","pre_draft_grade","fumbles_rec_pg","fumbles_lost_pg","fumbles_fum_pg","interceptions_td_pg","interceptions_yds_pg","interceptions_int_pg","receiving_td_pg","receiving_yds_pg","receiving_rec_pg","rushing_td_pg","rushing_yds_pg","rushing_car_pg","receiving_long","rushing_long","receiving_avg","rushing_avg","nfl_player_id","nfl_name","nfl_rookie_season","avg_weekly_ppr","n_weeks"
"drake martinez","Drake Martinez",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,13.7777777777778,2,NA,NA,NA,18,NA,6.88888888888889,NA,NA,NA,NA,NA,NA
"drew biber","Drew Biber",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.3333333333333,1.5,NA,NA,NA,21,NA,7.55555555555556,NA,NA,NA,NA,NA,NA
"drew cassens","Drew Cassens",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,11,1,NA,NA,NA,37,NA,11,NA,NA,NA,NA,NA,NA
"drew danson","Drew Danson",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.8,1.2,NA,NA,NA,12,NA,6.5,NA,NA,NA,NA,NA,NA
"dupree fuller","Dupree Fuller",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,22.7142857142857,1.85714285714286,NA,NA,NA,54,NA,12.2307692307692,NA,NA,NA,NA,NA,NA
"dylan burk","Dylan Burk",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.75,1.5,NA,NA,NA,15,NA,9.16666666666667,NA,NA,NA,NA,NA,NA
"dylan lawson","Dylan Lawson",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,1,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA
"dylan magazu","Dylan Magazu",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,24,1.57142857142857,NA,NA,NA,31,NA,15.2727272727273,NA,NA,NA,NA,NA,NA
"dylan wade","Dylan Wade",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,52.3,4.3,NA,NA,NA,83,NA,12.1627906976744,NA,NA,NA,NA,NA,NA
"efrain quiles","Efrain Quiles",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ej core","EJ Core",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,13.1428571428571,1.14285714285714,0,0.5,1.5,52,4,11.5,0.333333333333333,NA,NA,NA,NA,NA
"eli finley","Eli Finley",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44.1,3.7,NA,NA,NA,73,NA,11.9189189189189,NA,NA,NA,NA,NA,NA
"eli jacon duffy","Eli Jacon-Duffy",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,1,NA,NA,NA,22,NA,22,NA,NA,NA,NA,NA,NA
"eli mahan","Eli Mahan",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,7,1.5,NA,NA,NA,6,NA,4.66666666666667,NA,NA,NA,NA,NA,NA
"eli raridon","Eli Raridon",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,53.5555555555556,3.55555555555556,NA,NA,NA,65,NA,15.0625,NA,NA,NA,NA,NA,NA
"eli stowers","Eli Stowers",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,63.75,5.08333333333333,0,1,1,67,4,12.5409836065574,1,NA,NA,NA,NA,NA
"elija lofton","Elija Lofton",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,17.7272727272727,1.90909090909091,0,3.5,1,29,4,9.28571428571428,3.5,NA,NA,NA,NA,NA
"elijah lagg","Elijah Lagg",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,14.9090909090909,1.81818181818182,NA,NA,NA,17,NA,8.2,NA,NA,NA,NA,NA,NA
"elijah sessoms","Elijah Sessoms",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.222222222222222,21.1111111111111,2.44444444444444,NA,NA,NA,21,NA,8.63636363636363,NA,NA,NA,NA,NA,NA
"elijah smalls","Elijah Smalls",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,18.5,1.5,NA,NA,NA,26,NA,12.3333333333333,NA,NA,NA,NA,NA,NA
"elijah washington baker","Elijah Washington-Baker",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,1,NA,NA,NA,17,NA,17,NA,NA,NA,NA,NA,NA
"elvin fofanah","Elvin Fofanah",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,21,1,NA,NA,NA,31,NA,21,NA,NA,NA,NA,NA,NA
"elyiss williams","Elyiss Williams",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,23.4,1.4,NA,NA,NA,27,NA,16.7142857142857,NA,NA,NA,NA,NA,NA
"emaree winston","Emaree Winston",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.5,1,NA,NA,NA,33,NA,23.5,NA,NA,NA,NA,NA,NA
"eni falayi","Eni Falayi",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,31.1428571428571,2.71428571428571,NA,NA,NA,42,NA,11.4736842105263,NA,NA,NA,NA,NA,NA
"eric olsen","Eric Olsen",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,47.1666666666667,4.25,0,6.2,1.4,49,8,11.0980392156863,4.42857142857143,NA,NA,NA,NA,NA
"ethan conner","Ethan Conner",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,40.2222222222222,2.88888888888889,0,0,1,39,0,13.9230769230769,0,NA,NA,NA,NA,NA
"ethan davis","Ethan Davis",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,42.8333333333333,3.5,NA,NA,NA,40,NA,12.2380952380952,NA,NA,NA,NA,NA,NA
"ethan dirrim","Ethan Dirrim",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ethan hosak","Ethan Hosak",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.222222222222222,17.5555555555556,1.66666666666667,NA,NA,NA,24,NA,10.5333333333333,NA,NA,NA,NA,NA,NA
"ethan john","Ethan John",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24.5,1.5,NA,NA,NA,33,NA,16.3333333333333,NA,NA,NA,NA,NA,NA
"ethan malafa","Ethan Malafa",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,13.2,1.2,NA,NA,NA,24,NA,11,NA,NA,NA,NA,NA,NA
"evan chieca","Evan Chieca",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,25.5,3.1,NA,NA,NA,34,NA,8.2258064516129,NA,NA,NA,NA,NA,NA
"evan dangler","Evan Dangler",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA
"evan king","Evan King",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.6666666666667,3,NA,NA,NA,16,NA,7.55555555555556,NA,NA,NA,NA,NA,NA
"evan poticher","Evan Poticher",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA
"evan shafer","Evan Shafer",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714286,13,1.42857142857143,NA,NA,NA,18,NA,9.1,NA,NA,NA,NA,NA,NA
"evan stein","Evan Stein",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA
"evan svoboda","Evan Svoboda",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,15.3333333333333,1.83333333333333,0,3,1.25,27,6,8.36363636363637,2.4,NA,NA,NA,NA,NA
"everett hunter","Everett Hunter",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,25.7272727272727,2.18181818181818,NA,NA,NA,36,NA,11.7916666666667,NA,NA,NA,NA,NA,NA
"fabian rogosch","Fabian Rogosch",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"finn diggins","Finn Diggins",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22.25,2,NA,NA,NA,19,NA,11.125,NA,NA,NA,NA,NA,NA
"fisher clements","Fisher Clements",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1.33333333333333,NA,NA,NA,13,NA,6.75,NA,NA,NA,NA,NA,NA
"francisco pratts iii","Francisco Pratts III",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA
"frank bierman","Frank Bierman",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA
"gabe burkle","Gabe Burkle",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,33.5555555555556,2.88888888888889,0,1,1,44,1,11.6153846153846,1,NA,NA,NA,NA,NA
"gabe fisher","Gabe Fisher",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,NA,NA,NA,5,NA,3,NA,NA,NA,NA,NA,NA
"gabe hoffmann","Gabe Hoffmann",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,19,1,NA,NA,NA,19,NA,19,NA,NA,NA,NA,NA,NA
"gabe lovorn","Gabe Lovorn",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gabe milbourn","Gabe Milbourn",2025,"TE",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.142857142857143,26.4285714285714,2.42857142857143,NA,NA,NA,26,NA,10.8823529411765,NA,NA,NA,NA,NA,NA
"garrett guess","Garrett Guess",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,14,1.5,NA,NA,NA,13,NA,9.33333333333333,NA,NA,NA,NA,NA,NA
"garrett harrold","Garrett Harrold",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,8.2,1.6,NA,NA,NA,13,NA,5.125,NA,NA,NA,NA,NA,NA
"garrett long","Garrett Long",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"garrett oakley","Garrett Oakley",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.6,38.9,3.8,NA,NA,NA,35,NA,10.2368421052632,NA,NA,NA,NA,NA,NA
"garrison curry","Garrison Curry",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,6.5,1,NA,NA,NA,10,NA,6.5,NA,NA,NA,NA,NA,NA
"gavin grover","Gavin Grover",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23.5,1.5,NA,NA,NA,33,NA,15.6666666666667,NA,NA,NA,NA,NA,NA
"gavin harris","Gavin Harris",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0833333333333333,42.8333333333333,3,NA,NA,NA,34,NA,14.2777777777778,NA,NA,NA,NA,NA,NA
"gavin nelson","Gavin Nelson",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,2.5,NA,NA,NA,20,NA,14,NA,NA,NA,NA,NA,NA
"gavin noe","Gavin Noe",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gavin yohn","Gavin Yohn",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA
"gavyn hays","Gavyn Hays",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,1,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA
"george burhenn","George Burhenn",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31.3333333333333,3,NA,NA,NA,21,NA,10.4444444444444,NA,NA,NA,NA,NA,NA
"gerard bullock","Gerard Bullock",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.1,14.1,2.1,NA,NA,NA,19,NA,6.71428571428571,NA,NA,NA,NA,NA,NA
"gerard edimo","Gerard Edimo",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24.5,1,NA,NA,NA,54,NA,24.5,NA,NA,NA,NA,NA,NA
"graham smith","Graham Smith",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,9.33333333333333,1.33333333333333,NA,NA,NA,14,NA,7,NA,NA,NA,NA,NA,NA
"grant hollier","Grant Hollier",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,36,2.625,NA,NA,NA,52,NA,13.7142857142857,NA,NA,NA,NA,NA,NA
"grant norberg","Grant Norberg",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"grant romfo","Grant Romfo",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,17,2,NA,NA,NA,17,NA,8.5,NA,NA,NA,NA,NA,NA
"grant stec","Grant Stec",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13,1.25,NA,NA,NA,22,NA,10.4,NA,NA,NA,NA,NA,NA
"grayson barnes","Grayson Barnes",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.222222222222222,25.7777777777778,2.33333333333333,NA,NA,NA,34,NA,11.047619047619,NA,NA,NA,NA,NA,NA
"grayson brousseau","Grayson Brousseau",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9,1.4,NA,NA,NA,25,NA,6.42857142857143,NA,NA,NA,NA,NA,NA
"greyson labiad","Greyson Labiad",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,1,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA
"greyton gannon","Greyton Gannon",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,0.25,26.6666666666667,2.41666666666667,NA,NA,NA,42,NA,11.0344827586207,NA,NA,NA,NA,NA,NA
"griffin reimer","Griffin Reimer",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,1,NA,NA,NA,7,NA,7,NA,NA,NA,NA,NA,NA
"guiseann mirtil","Guiseann Mirtil",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA
"gus mcgee","Gus McGee",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,15.875,1.75,NA,NA,NA,25,NA,9.07142857142857,NA,NA,NA,NA,NA,NA
"hank gibbs","Hank Gibbs",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,2,0.125,4.875,2.375,22,8,13,2.05263157894737,NA,NA,NA,NA,NA
"harrison hamsley","Harrison Hamsley",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA
"harrison saint germain","Harrison Saint Germain",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.33333333333333,1.33333333333333,NA,NA,NA,9,NA,7,NA,NA,NA,NA,NA,NA
"haven mullins","Haven Mullins",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,16,2,NA,NA,NA,13,NA,8,NA,NA,NA,NA,NA,NA
"hayden daugherty","Hayden Daugherty",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.875,1.375,NA,NA,NA,19,NA,7.90909090909091,NA,NA,NA,NA,NA,NA
"hayden erickson","Hayden Erickson",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,NA,NA,NA,11,NA,8,NA,NA,NA,NA,NA,NA
"hayden george","Hayden George",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,1.625,0,24,1,19,24,9.23076923076923,24,NA,NA,NA,NA,NA
"hayden hagler","Hayden Hagler",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,NA,NA,NA,15,NA,8,NA,NA,NA,NA,NA,NA
"hayden hansen","Hayden Hansen",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.181818181818182,23.0909090909091,2.72727272727273,NA,NA,NA,28,NA,8.46666666666667,NA,NA,NA,NA,NA,NA
"hayden kincheloe","Hayden Kincheloe",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,3.63636363636364,1.63636363636364,NA,5,NA,2.22222222222222,NA,NA,NA,NA,NA
"hayden large","Hayden Large",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.66666666666667,1.33333333333333,NA,NA,NA,17,NA,6.5,NA,NA,NA,NA,NA,NA
"haydn stay","Haydn Stay",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,18.25,1.5,NA,NA,NA,21,NA,12.1666666666667,NA,NA,NA,NA,NA,NA
"heinrich haarberg","Heinrich Haarberg",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.166666666666667,8.66666666666667,1.33333333333333,0,1.28571428571429,1.28571428571429,13,2,6.5,1,NA,NA,NA,NA,NA
"henry boyer","Henry Boyer",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,15.5,1.25,NA,NA,NA,19,NA,12.4,NA,NA,NA,NA,NA,NA
"henry dryden","Henry Dryden",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.8,1.4,NA,NA,NA,23,NA,9.14285714285714,NA,NA,NA,NA,NA,NA
"hogan hansen","Hogan Hansen",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43,3,NA,NA,NA,26,NA,14.3333333333333,NA,NA,NA,NA,NA,NA
"holden staes","Holden Staes",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,12.4,1.4,NA,NA,NA,18,NA,8.85714285714286,NA,NA,NA,NA,NA,NA
"houston thomas","Houston Thomas",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,28.9166666666667,2.83333333333333,NA,NA,NA,32,NA,10.2058823529412,NA,NA,NA,NA,NA,NA
"hudson cedarland","Hudson Cedarland",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA
"hudson habermehl","Hudson Habermehl",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,13.8,2,NA,NA,NA,26,NA,6.9,NA,NA,NA,NA,NA,NA
"hunter andrews","Hunter Andrews",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21.6666666666667,3.33333333333333,0.25,28.25,3.25,14,25,6.5,8.69230769230769,NA,NA,NA,NA,NA
"hunter ditrano","Hunter Ditrano",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,8,1.25,NA,NA,NA,10,NA,6.4,NA,NA,NA,NA,NA,NA
"hunter green","Hunter Green",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,1,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,NA
"hunter hopperton","Hunter Hopperton",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.5,1.25,NA,NA,NA,14,NA,7.6,NA,NA,NA,NA,NA,NA
"hunter provience","Hunter Provience",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,27.75,2,NA,NA,NA,43,NA,13.875,NA,NA,NA,NA,NA,NA
"hunter tipton","Hunter Tipton",2025,"TE",12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,34.25,3.25,NA,NA,NA,37,NA,10.5384615384615,NA,NA,NA,NA,NA,NA
"hunter welcing","Hunter Welcing",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,25.7272727272727,2.45454545454545,NA,NA,NA,36,NA,10.4814814814815,NA,NA,NA,NA,NA,NA
"huseyin simsir","Huseyin Simsir",2025,"TE",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.25,1.25,NA,NA,NA,12,NA,8.2,NA,NA,NA,NA,NA,NA
"hyatt timosciek","Hyatt Timosciek",2025,"TE",10,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0,18.1,1.8,NA,NA,NA,34,NA,10.0555555555556,NA,NA,NA,NA,NA,NA
"ian schieffelin","Ian Schieffelin",2025,"TE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,NA,NA,NA,11,NA,5,NA,NA,NA,NA,NA,NA
"ian simpson","Ian Simpson",2025,"TE",11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181818181818182,35.9090909090909,2.36363636363636,NA,NA,NA,34,NA,15.1923076923077,NA,NA,NA,NA,NA,NA
"ikeem wright","Ikeem Wright",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,0.142857142857143,18.5714285714286,1.71428571428571,NA,NA,NA,27,NA,10.8333333333333,NA,NA,NA,NA,NA,NA
"isaac mclellan","Isaac McLellan",2025,"TE",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,22,1,NA,22,NA,22,NA,NA,NA,NA,NA
"isaac schoenfeld","Isaac Schoenfeld",2025,"TE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,1,NA,NA,NA,8,NA,8,NA,NA,NA,NA,NA,NA
"isaiah grimes","Isaiah Grimes",2025,"TE",9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,22.2222222222222,2.55555555555556,NA,NA,NA,30,NA,8.69565217391304,NA,NA,NA,NA,NA,NA
"izayah cummings","Izayah Cummings",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125,46.75,4.625,NA,NA,NA,30,NA,10.1081081081081,NA,NA,NA,NA,NA,NA
"j c sivley","J.C. Sivley",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.8,1.2,NA,NA,NA,21,NA,9.83333333333333,NA,NA,NA,NA,NA,NA
"j t byrne","J.T. Byrne",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,9,1.25,0,-1,1,21,0,7.2,-1,NA,NA,NA,NA,NA
"ja ricous hairston","Ja'Ricous Hairston",2025,"TE",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,14,1.5,NA,NA,NA,33,NA,9.33333333333333,NA,NA,NA,NA,NA,NA
"jabari bush","Jabari Bush",2025,"TE",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,2,NA,NA,NA,28,NA,7,NA,NA,NA,NA,NA,NA
"jace henry","Jace Henry",2025,"TE",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7.16666666666667,1.16666666666667,NA,NA,NA,32,NA,6.14285714285714,NA,NA,NA,NA,NA,NA
