"player_id","season","games","sacks_suffered_pg","sack_yards_lost_pg","sack_fumbles_pg","sack_fumbles_lost_pg","carries_pg","rushing_yards_pg","rushing_tds_pg","rushing_fumbles_pg","rushing_fumbles_lost_pg","rushing_first_downs_pg","rushing_epa_pg","rushing_2pt_conversions_pg","receptions_pg","targets_pg","receiving_yards_pg","receiving_tds_pg","receiving_fumbles_pg","receiving_fumbles_lost_pg","receiving_air_yards_pg","receiving_yards_after_catch_pg","receiving_first_downs_pg","receiving_epa_pg","receiving_2pt_conversions_pg","racr_pg","target_share_pg","air_yards_share_pg","wopr_pg","fumble_recovery_own_pg","fumble_recovery_yards_own_pg","fumble_recovery_tds_pg","penalties_pg","penalty_yards_pg"
"00-0037304",2025,14,0,0,0,0,1.07142857142857,3.07142857142857,0.142857142857143,0,0,0.785714285714286,1.06952514956356,0,0.214285714285714,0.285714285714286,1.5,0.0714285714285714,0,0,1.85714285714286,0.357142857142857,0.0714285714285714,0.352738691755803,0,0.55,0.00855508044050869,0.00785563686378108,0.0183315664654098,0,0,0,0.0714285714285714,1.07142857142857
"00-0037306",2025,11,0,0,0,0,0,0,0,0,0,0,NA,0,1.09090909090909,1.36363636363636,6.54545454545455,0.0909090909090909,0,0,2.18181818181818,5.18181818181818,0.363636363636364,0.376181084662676,0,2.94444444444444,0.0501433059542641,0.0149364606439323,0.0856704813821487,0,0,0,0.363636363636364,2.27272727272727
"00-0037311",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0
"00-0037340",2025,3,0,0,0,0,0,0,0,0,0,0,NA,0,0.666666666666667,1,5.66666666666667,0,0,0,4.33333333333333,1.66666666666667,0.333333333333333,0.381839477748143,0,0.851851851851853,0.0413919413919414,0.0190747205461546,0.0754402164702203,0,0,0,0.333333333333333,1.33333333333333
"00-0037348",2025,8,0,0,0,0,0,0,0,0,0,0,NA,0,1.125,1.875,11.375,0,0,0,14.875,4.875,0.375,-0.929764323684918,0,0.795322093194434,0.060362035314597,0.0608542393731278,0.133141020533085,0,0,0,0.125,1.25
"00-0037475",2025,6,0,0,0,0,0,0,0,0,0,0,NA,0,1.16666666666667,1.5,8.66666666666667,0,0,0,7,4.5,0.5,0.795883857625691,0,1.3010101010101,0.045343137254902,0.0367868658349903,0.0937655119668461,0,0,0,0,0
"00-0037539",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,1,2,7.5,0,0,0,10,2,0,-1.19166697107721,0,0.742424242424242,0.0705052878965922,0.0415728572176554,0.134858931897247,0,0,0,0,0
"00-0037654",2025,5,0,0,0,0,0,0,0,0,0,0,NA,0,1,1.4,6.2,0,0,0,5.6,5.4,0.2,-0.216782458533998,0,0.4,0.0429110655426445,0.0148851576631585,0.0747862086781777,0,0,0,0.2,1
"00-0037744",2025,17,0,0,0,0,0,0,0,0,0,0,NA,0,7.41176470588235,9.94117647058824,72.8823529411765,0.647058823529412,0,0,66.2352941176471,34.2941176470588,3.70588235294118,4.27743334648665,0,1.19208494045296,0.278876155156851,0.245916090849962,0.59045549633025,0,0,0,0.294117647058824,3.23529411764706
"00-0037755",2025,2,0,0,0,0,0,0,0,0,0,0,NA,0,0.5,1.5,2,0,0,0,3,0.5,0,-1.27291368416627,0,0.666666666666665,0.0450367647058823,0.0192024539877301,0.0809968648502345,0,0,0,0,0
"00-0037805",2025,14,0,0,0,0,0,0,0,0,0,0,NA,0,1.64285714285714,2.07142857142857,12.7857142857143,0.0714285714285714,0,0,7.28571428571429,7.07142857142857,0.571428571428571,0.349701154999471,0,2.05750446135062,0.0730259196442444,0.0292351911240675,0.130003513253214,0,0,0,0.214285714285714,1.42857142857143
"00-0037809",2025,17,0,0,0,0,0,0,0,0,0,0,NA,0,3.29411764705882,4.64705882352941,32.9411764705882,0.117647058823529,0,0,21.5294117647059,20.1176470588235,1.41176470588235,0.745359062512499,0,3.33578903770334,0.149789412694312,0.0870308102751259,0.285605686234056,0,0,0,0.176470588235294,1.17647058823529
"00-0037838",2025,12,0,0,0,0,0,0,0,0,0,0,NA,0,2.25,3,25.5833333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,23.9166666666667,9.75,1,0.490492751586231,0,1.18189892625744,0.119970376490517,0.120033792613157,0.263979219564985,0.0833333333333333,0.0833333333333333,0,0.333333333333333,2.41666666666667
"00-0038041",2025,17,0,0,0,0,0.0588235294117647,0.0588235294117647,0,0,0,0,-0.694362650625408,0,4.82352941176471,6,35.2941176470588,0.470588235294118,0.176470588235294,0.117647058823529,27.9411764705882,18.0588235294118,1.82352941176471,1.12118746561476,0.0588235294117647,1.25220040122309,0.164798089668491,0.0893781607058518,0.309761846996833,0.0588235294117647,0.0588235294117647,0,0.176470588235294,1.47058823529412
"00-0038046",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,0.769230769230769,1.15384615384615,10.9230769230769,0.153846153846154,0,0,8.15384615384615,4,0.692307692307692,0.46859711304106,0,0.877798998387234,0.0458360661078052,0.037189017890436,0.0947864116850131,0,0,0,0.153846153846154,1
"00-0038115",2025,13,0,0,0,0,0,0,0,0,0,0,NA,0,1.46153846153846,2,22,0.153846153846154,0,0,18.7692307692308,10.1538461538462,1.07692307692308,1.88312380854283,0,1.6293536177843,0.0628215213515183,0.0662390429061786,0.140599612061602,0,0,0,0.230769230769231,1.53846153846154
"00-0038129",2025,15,0,0,0,0,0,0,0,0,0,0,NA,0,3.93333333333333,5.4,38.1333333333333,0.0666666666666667,0,0,27.9333333333333,20.6,1.66666666666667,0.205355038680185,0,1.38946995530755,0.17393131574974,0.116076175277697,0.342150296318999,0,0,0,0.333333333333333,2
"00-0038394",2025,1,0,0,0,0,0,0,0,0,0,0,NA,0,1,1,16,0,0,0,16,0,1,1.51765771117061,0,1,0.0344827586206897,0.0555555555555556,0.0906130268199234,0,0,0,0,0
