player_id,player_display_name,season,games,overall,round,pick,height,weight,pre_draft_ranking,pre_draft_position_ranking,pre_draft_grade,carries_pg,rushing_yards_pg,rushing_tds_pg,receptions_pg,receiving_yards_pg,receiving_tds_pg,fumble_recovery_own_pg,rushing_fumbles_lost_pg,rushing_fumbles_pg,target_fp_ppr,target_games,college_flag
00-0028114,Dwayne Harris,2018,15,176,6,11,70,203,112,15,69,0.133333333333333,0.8,0,0.4,2.66666666666667,0,0,0,0,0.566666666666667,3,0
00-0028116,Aldrick Robinson,2012,9,178,6,13,70,184,166,20,57,0.111111111111111,1.55555555555556,0,1.22222222222222,26.3333333333333,0.333333333333333,0,0,0,5.08461538461538,13,0
00-0028116,Aldrick Robinson,2013,13,178,6,13,70,184,166,20,57,0.230769230769231,-0.307692307692308,0,1.38461538461538,28.0769230769231,0.153846153846154,0,0,0,0.8,2,0
00-0028116,Aldrick Robinson,2016,15,178,6,13,70,184,166,20,57,0,0,0,1.33333333333333,21.5333333333333,0.133333333333333,0,0,0,4.07142857142857,14,0
00-0028116,Aldrick Robinson,2017,14,178,6,13,70,184,166,20,57,0,0,0,1.35714285714286,18.5714285714286,0.142857142857143,0,0,0,5.00714285714286,14,0
00-0028174,Stephen Burton,2012,8,236,7,33,73,221,252,32,39,0,0,0,0.625,4.375,0.125,0,0,0,3.675,4,0
00-0028237,Chris Hogan,2013,11,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.909090909090909,7.54545454545455,0,0,0,0,8.12307692307692,13,0
00-0028237,Chris Hogan,2014,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.15384615384615,32.7692307692308,0.307692307692308,0,0,0,6.23733333333333,15,0
00-0028237,Chris Hogan,2015,15,NA,NA,NA,NA,NA,NA,NA,NA,0.0666666666666667,0.266666666666667,0,2.4,30,0.133333333333333,0,0,0,10.6166666666667,18,0
00-0028237,Chris Hogan,2016,18,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,0.5,0,3.05555555555556,56.2222222222222,0.333333333333333,0,0,0,12.1833333333333,12,0
00-0028237,Chris Hogan,2017,12,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,1.75,0,3.58333333333333,49.25,0.583333333333333,0,0,0,6.66666666666667,18,0
00-0028237,Chris Hogan,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.38888888888889,32.7777777777778,0.166666666666667,0.0555555555555556,0,0,2.1,7,0
00-0028237,Chris Hogan,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.14285714285714,9.57142857142857,0,0,0,0,5.16,5,0
00-0028237,Chris Hogan,2020,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.8,23.6,0,0,0,0,2.82,5,0
00-0028249,Jeremy Ross,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2.89166666666667,12,0
00-0028249,Jeremy Ross,2013,12,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,3.33333333333333,0,0.5,5.58333333333333,0.0833333333333333,0,0,0,3.60588235294118,17,0
00-0028249,Jeremy Ross,2014,17,NA,NA,NA,NA,NA,NA,NA,NA,0.117647058823529,-0.0588235294117647,0,1.41176470588235,18.4705882352941,0.0588235294117647,0.176470588235294,0,0,1.63636363636364,11,0
00-0028249,Jeremy Ross,2015,11,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.181818181818182,0,0.818181818181818,8,0,0.0909090909090909,0,0,2.74,5,0
00-0028263,Andre Holmes,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,2.75,0,0,0,0,7.41,10,0
00-0028263,Andre Holmes,2013,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.5,43.1,0.1,0,0,0,8.76875,16,0
00-0028263,Andre Holmes,2014,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.9375,43.3125,0.25,0,0,0,3.87333333333333,15,0
00-0028263,Andre Holmes,2015,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.933333333333333,13.4,0.266666666666667,0,0,0,3.50588235294118,17,0
00-0028263,Andre Holmes,2016,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.05882352941176,10.3529411764706,0.235294117647059,0,0,0,4.3,10,0
00-0028263,Andre Holmes,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.3,12,0.3,0,0,0,2.24615384615385,13,0
00-0028288,LaQuan Williams,2011,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.4,4.6,0,0.1,0,0,0,6,0
00-0028307,Drew Davis,2012,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,4.6,0.1,0,0,0,3.8,12,0
00-0028307,Drew Davis,2013,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,18,0.166666666666667,0,0,0,0,2,0
00-0028352,Dane Sanzenbacher,2011,14,NA,NA,NA,NA,NA,NA,NA,NA,0.0714285714285714,-0.285714285714286,0,1.92857142857143,19.7142857142857,0.214285714285714,0,0,0,0.85,2,0
00-0028352,Dane Sanzenbacher,2013,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10.1666666666667,0,0,0,0,2.9,6,0
00-0028411,Dontrelle Inman,2015,13,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.69230769230769,37.3846153846154,0.230769230769231,0,0,0,10.1875,16,0
00-0028411,Dontrelle Inman,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.625,50.625,0.25,0,0,0,6.53,10,0
00-0028411,Dontrelle Inman,2017,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.5,34.3,0.1,0,0,0,10.12,10,0
00-0028411,Dontrelle Inman,2018,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.6,41.2,0.4,0,0,0,4.3,7,0
00-0028411,Dontrelle Inman,2019,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.71428571428571,25.8571428571429,0,0,0,0,6.61428571428571,7,0
00-0028434,Doug Baldwin,2011,16,NA,NA,NA,NA,NA,NA,NA,NA,0.0625,-0.125,0,3.1875,49.25,0.25,0,0,0,5.69375,16,0
00-0028434,Doug Baldwin,2012,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,25.6875,0.1875,0,0,0,10.4,19,0
00-0028434,Doug Baldwin,2013,19,NA,NA,NA,NA,NA,NA,NA,NA,0.105263157894737,0.315789473684211,0,3.31578947368421,51.5789473684211,0.315789473684211,0,0,0,10.7368421052632,19,0
00-0028434,Doug Baldwin,2014,19,NA,NA,NA,NA,NA,NA,NA,NA,0.0526315789473684,0.421052631578947,0,4,51.1578947368421,0.263157894736842,0,0,0,16.6833333333333,18,0
00-0028434,Doug Baldwin,2015,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.05555555555556,66.2777777777778,0.833333333333333,0,0,0,16.7055555555556,18,0
00-0028434,Doug Baldwin,2016,18,NA,NA,NA,NA,NA,NA,NA,NA,0.277777777777778,0.5,0,6.11111111111111,72.8888888888889,0.5,0,0,0,13.95625,16,0
00-0028434,Doug Baldwin,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0.125,-0.5,0,4.6875,61.9375,0.5,0,0,0,10.5714285714286,14,0
00-0028442,Ricardo Lockette,2013,8,NA,NA,NA,NA,NA,NA,NA,NA,0.125,-0.25,0,0.75,12.625,0,0,0,0,3.05789473684211,19,0
00-0028442,Ricardo Lockette,2014,19,NA,NA,NA,NA,NA,NA,NA,NA,0.105263157894737,0.315789473684211,0,0.894736842105263,15,0.105263157894737,0,0,0,2.81666666666667,6,0
00-0028497,Kamar Aiken,2014,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.73333333333333,19.3333333333333,0.266666666666667,0,0,0,12.3375,16,0
00-0028497,Kamar Aiken,2015,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.6875,59,0.3125,0,0,0,4.2375,16,0
00-0028497,Kamar Aiken,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.8125,20.5,0.0625,0.125,0,0,2.02142857142857,14,0
00-0028497,Kamar Aiken,2017,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.07142857142857,9.5,0,0,0,0,3.76666666666667,3,0
00-0028542,Lestar Jean,2012,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.75,18.875,0.125,0,0,0,0.9375,8,0
00-0028543,Jeff Maehl,2013,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.571428571428571,9.57142857142857,0.142857142857143,0,0,0,2.4,4,0
00-0028792,Kevin Cone,2012,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0.314285714285714,7,0
00-0028825,Terrelle Pryor,2016,16,NA,NA,NA,NA,NA,NA,NA,NA,0.5,1.3125,0.0625,4.8125,62.9375,0.25,0.0625,0,0.0625,6.25,8,0
00-0028825,Terrelle Pryor,2017,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.5,30,0.125,0,0,0,6.6375,8,0
00-0028905,Chris Owusu,2013,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.85714285714286,16.2857142857143,0,0,0,0,4.68333333333333,6,0
00-0028905,Chris Owusu,2014,6,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,3.83333333333333,0.166666666666667,1,13,0.166666666666667,0,0,0,4.66666666666667,3,0
00-0028930,Josh Cooper,2012,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.33333333333333,17.6666666666667,0,0,0,0,7.5,2,0
00-0028984,Brian Tyms,2013,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,3,0,0,0,0,3.84,5,0
00-0028995,Stephen Hill,2012,11,43,2,11,76,215,27,3,90,0,0,0,1.90909090909091,22.9090909090909,0.272727272727273,0,0,0,5.18333333333333,12,0
00-0029000,Cole Beasley,2012,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.875,16,0,0,0,0,6.27142857142857,14,0
00-0029000,Cole Beasley,2013,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.78571428571429,26.2857142857143,0.142857142857143,0,0,0,6.82941176470588,17,0
00-0029000,Cole Beasley,2014,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.58823529411765,30.6470588235294,0.235294117647059,0.0588235294117647,0,0,8.35,16,0
00-0029000,Cole Beasley,2015,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.25,33.5,0.3125,0,0,0,11.6176470588235,17,0
00-0029000,Cole Beasley,2016,17,NA,NA,NA,NA,NA,NA,NA,NA,0.0588235294117647,0.411764705882353,0,4.64705882352941,51.6470588235294,0.294117647058824,0,0,0,6.09333333333333,15,0
00-0029000,Cole Beasley,2017,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.4,20.9333333333333,0.266666666666667,0,0,0,8.80555555555556,18,0
00-0029000,Cole Beasley,2018,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.83333333333333,39.7222222222222,0.166666666666667,0,0,0,12.075,16,0
00-0029000,Cole Beasley,2019,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.4375,51.375,0.375,0,0,0,13.1111111111111,18,0
00-0029000,Cole Beasley,2020,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5.33333333333333,61.7777777777778,0.222222222222222,0,0,0,9.67777777777778,18,0
00-0029000,Cole Beasley,2021,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.94444444444444,42.8888888888889,0.0555555555555556,0,0,0,4.55,6,0
00-0029006,Saalim Hakim,2014,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0
00-0029033,Griff Whalen,2013,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.1,35.2,0.2,0,0,0,0.477777777777778,9,0
00-0029033,Griff Whalen,2014,9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.222222222222222,2.55555555555556,0,0.111111111111111,0,0,3.625,12,0
00-0029033,Griff Whalen,2015,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.58333333333333,17.0833333333333,0.0833333333333333,0.0833333333333333,0,0,1.05,4,0
00-0029033,Griff Whalen,2016,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,5.5,0,0,0,0,3.15,2,0
00-0029051,Jarrett Boykin,2012,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.714285714285714,3.85714285714286,0,0,0,0,8.44375,16,0
00-0029051,Jarrett Boykin,2013,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.0625,42.5625,0.1875,0.125,0,0,0.588888888888889,9,0
00-0029129,Rod Streater,2012,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.6,38.9333333333333,0.2,0,0,0,10.90625,16,0
00-0029129,Rod Streater,2013,16,NA,NA,NA,NA,NA,NA,NA,NA,0.125,1.0625,0,3.75,55.5,0.25,0,0,0,7.8,3,0
00-0029137,Alshon Jeffery,2012,10,45,2,13,75,216,59,6,83,0,0,0,2.4,36.7,0.3,0,0,0,17.725,16,0
00-0029137,Alshon Jeffery,2013,16,45,2,13,75,216,59,6,83,1,6.5625,0,5.5625,88.8125,0.4375,0.125,0,0,16.35,16,0
00-0029137,Alshon Jeffery,2014,16,45,2,13,75,216,59,6,83,0.375,2.0625,0,5.3125,70.8125,0.625,0,0,0.0625,17.6333333333333,9,0
00-0029137,Alshon Jeffery,2015,9,45,2,13,75,216,59,6,83,0,0,0,6,89.6666666666667,0.444444444444444,0.111111111111111,0,0,12.175,12,0
00-0029137,Alshon Jeffery,2016,12,45,2,13,75,216,59,6,83,0,0,0,4.33333333333333,68.4166666666667,0.166666666666667,0,0,0,13.0421052631579,19,0
00-0029137,Alshon Jeffery,2017,19,45,2,13,75,216,59,6,83,0,0,0,3.63157894736842,53.0526315789474,0.631578947368421,0,0,0,14.0533333333333,15,0
00-0029137,Alshon Jeffery,2018,15,45,2,13,75,216,59,6,83,0,0,0,5.06666666666667,65.8666666666667,0.4,0,0,0,13.5777777777778,9,0
00-0029137,Alshon Jeffery,2019,9,45,2,13,75,216,59,6,83,0.111111111111111,0.222222222222222,0.111111111111111,4.77777777777778,54.4444444444444,0.444444444444444,0,0,0,3.35714285714286,7,0
00-0029155,Mike Brown,2013,11,39,2,8,NA,NA,NA,NA,NA,0,0,0,2.90909090909091,40.5454545454545,0.181818181818182,0.0909090909090909,0,0,2.76,5,0
00-0029159,Jermaine Kearse,2012,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,5.16666666666667,0,0,0,0,6.64705882352941,17,0
00-0029159,Jermaine Kearse,2013,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.70588235294118,28.2352941176471,0.352941176470588,0.0588235294117647,0,0,7.76555555555556,18,0
00-0029159,Jermaine Kearse,2014,18,NA,NA,NA,NA,NA,NA,NA,NA,0.111111111111111,0.833333333333333,0,2.5,41.4444444444444,0.166666666666667,0,0,0,10.35,18,0
00-0029159,Jermaine Kearse,2015,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.5,45.1666666666667,0.388888888888889,0.0555555555555556,0,0,5.73333333333333,18,0
00-0029159,Jermaine Kearse,2016,18,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.44444444444444,29.5555555555556,0.0555555555555556,0,0,0,11,16,0
00-0029159,Jermaine Kearse,2017,16,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.0625,50.625,0.3125,0,0,0,6.16153846153846,13,0
00-0029209,Ryan Broyles,2012,8,54,2,22,71,192,98,12,70,0,0,0,2.75,38.75,0.25,0,0,0,2.75,6,0
00-0029209,Ryan Broyles,2013,6,54,2,22,71,192,98,12,70,0,0,0,1.33333333333333,14.1666666666667,0,0,0,0,1.5,3,0
00-0029262,Rueben Randle,2012,13,63,2,31,75,210,37,5,88,0,0,0,1.46153846153846,22.9230769230769,0.230769230769231,0.0769230769230769,0,0,8.63125,16,0
00-0029262,Rueben Randle,2013,16,63,2,31,75,210,37,5,88,0,0,0,2.5625,38.1875,0.375,0.0625,0,0,11.425,16,0
00-0029262,Rueben Randle,2014,16,63,2,31,75,210,37,5,88,0,0,0,4.4375,58.625,0.1875,0,0,0,11.54375,16,0
00-0029269,Travis Benjamin,2012,13,100,4,5,71,172,174,27,52,0.461538461538462,5.07692307692308,0,1.38461538461538,22.9230769230769,0.153846153846154,0.0769230769230769,0,0,3.25,8,0
00-0029269,Travis Benjamin,2013,8,100,4,5,71,172,174,27,52,0.125,5.625,0,0.625,13.125,0,0.125,0,0,4.28125,16,0
00-0029269,Travis Benjamin,2014,16,100,4,5,71,172,174,27,52,0.1875,0.6875,0,1.125,19.625,0.1875,0.0625,0,0,12.4875,16,0
00-0029269,Travis Benjamin,2015,16,100,4,5,71,172,174,27,52,0.25,0.75,0,4.25,60.375,0.3125,0.0625,0,0,9.6,14,0
00-0029269,Travis Benjamin,2016,14,100,4,5,71,172,174,27,52,0.142857142857143,-0.214285714285714,0,3.35714285714286,48.3571428571429,0.285714285714286,0,0,0,8.14375,16,0
00-0029269,Travis Benjamin,2017,16,100,4,5,71,172,174,27,52,0.8125,6,0,2.125,35.4375,0.25,0.125,0,0,3.2,14,0
00-0029269,Travis Benjamin,2018,14,100,4,5,71,172,174,27,52,0.5,2.92857142857143,0,1.07142857142857,14.0714285714286,0.0714285714285714,0,0,0,1.8,5,0
00-0029274,Devon Wylie,2012,5,107,4,12,69,187,192,29,48,0,0,0,1.2,10.6,0,0,0,0,0,2,0
00-0029293,Marvin Jones,2012,9,166,5,31,74,191,115,13,67,0.333333333333333,5.22222222222222,0,2.33333333333333,26.1111111111111,0.111111111111111,0,0,0,12.3352941176471,17,0
00-0029293,Marvin Jones,2015,17,166,5,31,74,191,115,13,67,0.294117647058824,1.94117647058824,0,4.05882352941176,49.8823529411765,0.235294117647059,0,0,0,11.525,16,0
00-0029293,Marvin Jones,2016,16,166,5,31,74,191,115,13,67,0.0625,0.1875,0,3.6875,63.1875,0.25,0,0,0,14.06875,16,0
00-0029293,Marvin Jones,2017,16,166,5,31,74,191,115,13,67,0,0,0,3.8125,68.8125,0.5625,0,0,0,12.8666666666667,9,0
00-0029293,Marvin Jones,2018,9,166,5,31,74,191,115,13,67,0,0,0,3.88888888888889,56.4444444444444,0.555555555555556,0,0,0,14.9153846153846,13,0
00-0029293,Marvin Jones,2019,13,166,5,31,74,191,115,13,67,0.153846153846154,0,0,4.76923076923077,59.9230769230769,0.692307692307692,0,0,0,14.2375,16,0
00-0029293,Marvin Jones,2020,16,166,5,31,74,191,115,13,67,0,0,0,4.75,61.125,0.5625,0,0,0,10.6,17,0
00-0029293,Marvin Jones,2021,17,166,5,31,74,191,115,13,67,0,0,0,4.29411764705882,48.9411764705882,0.235294117647059,0,0,0,7.32777777777778,18,0
00-0029293,Marvin Jones,2022,18,166,5,31,74,191,115,13,67,0,0,0,2.77777777777778,32.1666666666667,0.222222222222222,0,0,0,1.625,4,0
00-0029311,Junior Hemingway,2013,13,238,7,31,73,225,249,37,36,0,0,0,1.15384615384615,11.9230769230769,0.153846153846154,0.0769230769230769,0,0,2.07272727272727,11,0
00-0029319,Josh Bellamy,2015,14,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.35714285714286,16,0.142857142857143,0,0,0,4.37692307692308,13,0
00-0029319,Josh Bellamy,2016,13,NA,NA,NA,NA,NA,NA,NA,NA,0.307692307692308,2.84615384615385,0,1.46153846153846,21.6923076923077,0.0769230769230769,0,0,0,6.2,11,0
00-0029319,Josh Bellamy,2017,11,NA,NA,NA,NA,NA,NA,NA,NA,0.0909090909090909,0.545454545454545,0,2.18181818181818,34.1818181818182,0.0909090909090909,0,0,0,2.54,15,0
00-0029319,Josh Bellamy,2018,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10.0666666666667,0.0666666666666667,0,0,0,0.8,5,0
00-0029336,Brittan Golden,2015,8,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.125,0.625,0,0,0,0,1.68333333333333,12,0
00-0029336,Brittan Golden,2016,12,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.666666666666667,6.83333333333333,0.0833333333333333,0.0833333333333333,0,0,1.33333333333333,9,0
00-0029388,Deonte Thompson,2012,6,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.833333333333333,8.5,0,0,0,0,3.92,5,0
00-0029388,Deonte Thompson,2015,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.285714285714286,11.5714285714286,0,0,0,0,3.92666666666667,15,0
00-0029388,Deonte Thompson,2016,15,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.46666666666667,16.6,0.133333333333333,0,0,0,6.48235294117647,17,0
00-0029388,Deonte Thompson,2017,17,NA,NA,NA,NA,NA,NA,NA,NA,0.176470588235294,0.235294117647059,0,2.35294117647059,34,0.117647058823529,0,0,0,2.54615384615385,13,0
00-0029394,Brenton Bersin,2014,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.882352941176471,9.88235294117647,0.0588235294117647,0.0588235294117647,0,0,3.78,5,0
00-0029394,Brenton Bersin,2015,5,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.8,23.8,0,0,0,0,1.85,2,0
00-0029415,Keshawn Martin,2012,18,121,4,26,72,188,105,16,69,0.277777777777778,3.83333333333333,0,0.555555555555556,4.72222222222222,0.0555555555555556,0.0555555555555556,0,0,4.08125,16,0
00-0029415,Keshawn Martin,2013,16,121,4,26,72,188,105,16,69,0,0,0,1.375,15.8125,0.125,0,0,0,0.985714285714286,14,0
00-0029415,Keshawn Martin,2014,14,121,4,26,72,188,105,16,69,0,0,0,0.428571428571429,5.57142857142857,0,0,0,0,6.47272727272727,11,0
00-0029415,Keshawn Martin,2015,11,121,4,26,72,188,105,16,69,0.0909090909090909,0.545454545454545,0,2.36363636363636,29.6363636363636,0.181818181818182,0,0,0,0,1,0
00-0029435,Damaris Johnson,2012,14,NA,NA,NA,NA,NA,NA,NA,NA,0.214285714285714,0.857142857142857,0,1.35714285714286,18.2857142857143,0,0,0,0,0.34,10,0
00-0029435,Damaris Johnson,2013,10,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.2,1.4,0,0,0,0,4.5,16,0
00-0029435,Damaris Johnson,2014,16,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,1.1875,0,1.9375,20.6875,0.0625,0.0625,0,0,0.6,1,0
00-0029548,LaVon Brazill,2012,13,206,6,36,71,192,161,23,56,0,0,0,0.923076923076923,15.6153846153846,0.0769230769230769,0,0,0,6.43636363636364,11,0
00-0029572,Jarius Wright,2012,8,118,4,23,70,182,125,18,64,0.25,1.375,0,3,40.375,0.25,0,0,0,5.82666666666667,15,0
00-0029572,Jarius Wright,2013,15,118,4,23,70,182,125,18,64,0,0,0,1.73333333333333,28.9333333333333,0.2,0.0666666666666667,0,0,7.99333333333333,15,0
00-0029572,Jarius Wright,2014,15,118,4,23,70,182,125,18,64,0.333333333333333,4.73333333333333,0,2.8,39.2,0.133333333333333,0,0,0,5.0625,16,0
00-0029572,Jarius Wright,2015,16,118,4,23,70,182,125,18,64,0.0625,1.8125,0,2.1875,28.1875,0,0,0,0,5.925,4,0
00-0029572,Jarius Wright,2016,4,118,4,23,70,182,125,18,64,0,0,0,2.75,16.75,0.25,0,0,0,4.77857142857143,14,0
00-0029572,Jarius Wright,2017,14,118,4,23,70,182,125,18,64,0.0714285714285714,0.285714285714286,0,1.71428571428571,21.7857142857143,0.142857142857143,0,0,0,6.1,16,0
00-0029572,Jarius Wright,2018,16,118,4,23,70,182,125,18,64,0.125,2.4375,0,2.6875,27.9375,0.0625,0.125,0,0,3.55625,16,0
00-0029580,Rishard Matthews,2012,7,227,7,20,72,217,164,24,55,0,0,0,1.57142857142857,21.5714285714286,0,0,0,0,6.98571428571429,14,0
00-0029580,Rishard Matthews,2013,14,227,7,20,72,217,164,24,55,0,0,0,2.92857142857143,32,0.142857142857143,0,0,0,3.43636363636364,11,0
00-0029580,Rishard Matthews,2014,11,227,7,20,72,217,164,24,55,0.0909090909090909,0.272727272727273,0,1.09090909090909,12.2727272727273,0.181818181818182,0,0,0,12.1454545454545,11,0
00-0029580,Rishard Matthews,2015,11,227,7,20,72,217,164,24,55,0.0909090909090909,0.363636363636364,0,3.90909090909091,60.1818181818182,0.363636363636364,0,0,0,13.21875,16,0
00-0029580,Rishard Matthews,2016,16,227,7,20,72,217,164,24,55,0,0,0,4.0625,59.0625,0.5625,0,0,0,10.275,16,0
00-0029580,Rishard Matthews,2017,16,227,7,20,72,217,164,24,55,0.0625,-0.1875,0,3.5625,52.3125,0.25,0,0,0,1.23333333333333,6,0
00-0029608,T.Y. Hilton,2012,16,92,3,29,70,183,79,10,75,0.3125,1.8125,0,3.625,57.9375,0.4375,0,0,0,15.7,18,0
00-0029608,T.Y. Hilton,2013,18,92,3,29,70,183,79,10,75,0.111111111111111,0.333333333333333,0,5.5,78.3333333333333,0.388888888888889,0.0555555555555556,0,0,16.15,18,0
00-0029608,T.Y. Hilton,2014,18,92,3,29,70,183,79,10,75,0.166666666666667,1.16666666666667,0,5.16666666666667,86.4444444444444,0.388888888888889,0,0,0,13.2125,16,0
00-0029608,T.Y. Hilton,2015,16,92,3,29,70,183,79,10,75,0,0,0,4.3125,70.25,0.3125,0,0,0,17.1125,16,0
00-0029608,T.Y. Hilton,2016,16,92,3,29,70,183,79,10,75,0,0,0,5.6875,90.5,0.375,0,0,0,10.975,16,0
00-0029608,T.Y. Hilton,2017,16,92,3,29,70,183,79,10,75,0,0,0,3.5625,60.375,0.25,0,0,0,16.78125,16,0
00-0029608,T.Y. Hilton,2018,16,92,3,29,70,183,79,10,75,0,0,0,5.3125,88.4375,0.4375,0,0,0,12.51,10,0
00-0029608,T.Y. Hilton,2019,10,92,3,29,70,183,79,10,75,0,0,0,4.5,50.1,0.5,0,0,0,10.5875,16,0
00-0029608,T.Y. Hilton,2020,16,92,3,29,70,183,79,10,75,0,0,0,3.625,49.625,0.3125,0,0,0,7.41,10,0
00-0029608,T.Y. Hilton,2021,10,92,3,29,70,183,79,10,75,0,0,0,2.3,33.1,0.3,0,0,0,5.18,5,0
00-0029614,Chris Givens,2012,15,96,4,1,71,198,82,11,74,0.2,0.8,0,2.8,46.5333333333333,0.2,0,0,0,5.60625,16,0
00-0029614,Chris Givens,2013,16,96,4,1,71,198,82,11,74,0.1875,0.5,0,2.125,35.5625,0,0,0,0,3.7,9,0
00-0029614,Chris Givens,2014,9,96,4,1,71,198,82,11,74,0.111111111111111,0.444444444444444,0,1.22222222222222,17.6666666666667,0.111111111111111,0,0,0,4.50714285714286,14,0
00-0029632,Mohamed Sanu,2012,6,83,3,20,74,211,109,15,68,0.833333333333333,2.5,0,2.66666666666667,25.6666666666667,0.666666666666667,0,0,0,6.31764705882353,17,0
00-0029632,Mohamed Sanu,2013,17,83,3,20,74,211,109,15,68,0.235294117647059,0.941176470588235,0,2.82352941176471,27.5294117647059,0.117647058823529,0,0,0,10.9035294117647,17,0
00-0029632,Mohamed Sanu,2014,17,83,3,20,74,211,109,15,68,0.411764705882353,3,0,3.47058823529412,48.2941176470588,0.294117647058824,0.0588235294117647,0,0,5.65882352941177,17,0
00-0029632,Mohamed Sanu,2015,17,83,3,20,74,211,109,15,68,0.588235294117647,4.17647058823529,0.117647058823529,2.11764705882353,24.1764705882353,0,0,0,0,10.2555555555556,18,0
